"","ID","aDC_xCell","Adipocytes_xCell","Astrocytes_xCell","B-cells_xCell","Basophils_xCell","CD4+_memory_T-cells_xCell","CD4+_naive_T-cells_xCell","CD4+_T-cells_xCell","CD4+_Tcm_xCell","CD4+_Tem_xCell","CD8+_naive_T-cells_xCell","CD8+_T-cells_xCell","CD8+_Tcm_xCell","CD8+_Tem_xCell","cDC_xCell","Chondrocytes_xCell","Class-switched_memory_B-cells_xCell","CLP_xCell","CMP_xCell","DC_xCell","Endothelial_cells_xCell","Eosinophils_xCell","Epithelial_cells_xCell","Erythrocytes_xCell","Fibroblasts_xCell","GMP_xCell","Hepatocytes_xCell","HSC_xCell","iDC_xCell","Keratinocytes_xCell","ly_Endothelial_cells_xCell","Macrophages_xCell","Macrophages_M1_xCell","Macrophages_M2_xCell","Mast_cells_xCell","Megakaryocytes_xCell","Melanocytes_xCell","Memory_B-cells_xCell","MEP_xCell","Mesangial_cells_xCell","Monocytes_xCell","MPP_xCell","MSC_xCell","mv_Endothelial_cells_xCell","Myocytes_xCell","naive_B-cells_xCell","Neurons_xCell","Neutrophils_xCell","NK_cells_xCell","NKT_xCell","Osteoblast_xCell","pDC_xCell","Pericytes_xCell","Plasma_cells_xCell","Platelets_xCell","Preadipocytes_xCell","pro_B-cells_xCell","Sebocytes_xCell","Skeletal_muscle_xCell","Smooth_muscle_xCell","Tgd_cells_xCell","Th1_cells_xCell","Th2_cells_xCell","Tregs_xCell","ImmuneScore_xCell","StromaScore_xCell","MicroenvironmentScore_xCell"
"11","TCGA-OR-A5JX-01A",0.0635553351256398,2.07470647186287e-19,4.67663213071768e-18,0.00149402344051767,0.0796679258946515,0,0,3.27023694174655e-18,0.0593634830348908,0.00861382855840034,1.80552937408306e-19,0,0,3.65760038445494e-18,0.0255107074603134,5.23890389967245e-18,0.00927391889962796,0,3.39425974160547e-19,0.00543777558259121,0.0850396292830281,0,0.00976631551784842,2.05022202721091e-19,0.0399412358745353,2.01082366198327e-18,0.002776696910491,0.022620703743321,0.0478203196220638,0,0.0281018180923753,0.00196427967161498,0.00629233925600885,0.0109922089011112,0.000404974303969777,0.000174928622221511,0.00273000611236535,0.00349353060326618,0.0115100008908324,0,1.12680717145207e-18,0,0.17405571867275,0.040512148827013,0,0.0013737085960045,0.0266806914849544,0,1.83822254412701e-17,0.0377673134317833,6.62223926655184e-18,0.00877713490949968,0.139980471457932,0.0113087303363562,0,0.0499963266744791,0.00791725529661965,3.84808481422249e-20,0,0.0300839505703841,9.44550217569366e-18,0.0129447226775617,5.23358181814294e-18,0,0.00620070199912911,0.0624904325787817,0.0686911345779108
"12","TCGA-OR-A5LN-01A",0.112951208200422,0,0,0,0.00184975072427722,0.0100124973216931,0.0405127567443552,6.48754433772503e-19,0.0184541462723992,0.0424369798402739,1.81686350589738e-21,0.052479697604044,0.0783400217972614,0.0246434765322758,0.0331208905438612,0.0104829580342147,0.0132086292511939,0.00205058077347968,0.0041306047117513,0.00958042736299384,0.0865089868485864,1.46039201393887e-18,0.0515365606179859,0,0.0517583798810593,0,0.000541176834211523,0.0826995096301947,0.0487835630171143,0,0.0377711891361206,0.0303075985369031,0.0175398987862197,0.0309888593675492,0.0144347213215453,4.01845658480975e-20,8.66341153425292e-19,4.380040838912e-19,0.0269329324197222,3.05902163399238e-18,0.0339826763745723,0,8.24273729817656e-18,0.0350028702443797,0,6.99793169254437e-19,0.00899919205135535,3.511491461807e-20,0.0086422555371441,0.083237595680459,2.1603002904604e-20,0.0442355630278938,0.174006060188601,0.00522625090803527,0,1.5616362525142e-18,0,2.72227143448038e-20,0,0.049147492783647,0,0.0166765217990658,0.0219993985599607,0.0181666265846595,0.0996182511581351,0.0691336833648229,0.168751934522958
"13","TCGA-OR-A5LL-01A",0.0554616225199204,0,7.53671533114484e-18,0.0166227126621274,0.0664380471421304,1.9946541841099e-19,5.01029930091653e-18,0,0.0429317556548635,0.0126739114503863,2.01845417940436e-18,0.00357946379483446,3.21453341297039e-18,0,0.0353013716103853,0.0098892228123076,0.00376225922341866,0.0020669644250283,2.3472982704862e-19,0.00493668561197031,6.55092533904776e-19,2.5402287919705e-18,0.0107209721719937,1.5966557810082e-19,0.108056482698906,2.1089767320192e-18,0.0033531026699564,0.00696687071184011,0.0416803316896639,1.30496501366206e-19,0,0.00425178586345926,0.00519896953180255,0.015126086169357,0.0147503464724443,0,1.15544856306751e-19,0,5.35871807008267e-18,0.000104750542867037,2.07348139951473e-18,7.97165377206216e-19,4.76897175248157e-18,7.3305746932304e-20,0.00637670871991171,0.00198785455881954,0.01077187831116,0.00192383947378715,0,0.00959827998557703,0.0123701212433105,0.0111940859602269,0.0794840160437395,0.0211054044629353,0.00130793973465935,0.00747675166025134,0.00199529822119083,0.000147202010062476,3.38798766109735e-18,0.196828314232486,0,0,1.26445283590075e-18,0.0125989511181098,0.0307098892524152,0.0540282413494532,0.0847381306018684
"14","TCGA-OR-A5K8-01A",0.0439138381030845,5.492598103252e-20,2.17297761348967e-18,0.000264899049683381,0.0855626785575828,1.26033107004417e-18,0,0,0.0222552574318021,0.00960722023907122,1.10173315821008e-19,0,4.68443967690685e-18,1.44883372897556e-17,0.0354283241780601,1.08146434544328e-17,0.00797549074400578,0.000573416335018274,0,0.0015452571247678,0.0317271874727466,1.43265368696112e-18,0.0133648013142336,1.815673476663e-19,0.0326433492439198,0,0,0.00682838671261742,0.0251864542017639,0,0.0100978546504143,0.0016145868794025,0.00160986495333119,0.0102550929611352,0.00176982798589763,0,0.00400406037885664,0,0.0177959966924578,0,7.64211050261874e-18,4.94893114485712e-18,0.241042717916816,0.0208997500878645,0.000144537040402086,1.33338051374632e-18,0.024143968060031,0,2.20012334211146e-18,0.0478516832288826,3.36168221264831e-19,0.00574265310623403,0.00342838006178906,0.000330080878542712,1.75334724734458e-18,2.03541402746606e-18,0.0055269215049896,0,0,0.0516016602861995,1.27670490485279e-18,0.0174140168391973,0.00863657786141486,1.92942833764319e-18,0.00346304735983421,0.0321852683583332,0.0356483157181674
"15","TCGA-OR-A5L3-01A",0.181278446298107,2.24499595368092e-20,1.51034052448922e-18,1.05053351129951e-18,0.0374345341521426,1.85764826787625e-20,0,2.09306800502939e-18,0.0457374852377222,0.0234020850481605,0,4.97059629722628e-20,2.48213313101907e-20,1.03121483543995e-17,0.00812867812811676,4.44303626660636e-18,0,1.04759986815937e-19,0.00212363945603167,0.0104575353338067,0.021276031178927,0,0.00707770719201187,0,7.34912811585567e-19,2.51026342565955e-19,0.000146394430031763,0.0862172219195865,0.030215432616477,2.3339376819958e-19,0.0100917772129362,0.022894429960237,0.0262241418051869,0.00865552208267861,0.00729058358220853,0.000172563836910358,0.00474349519497298,0,0.0183427943379713,2.14318564673777e-20,2.53954695294309e-20,0.00430072393132872,0.178604587195316,0.0228485521524631,0.00246310765349532,0,0.0130103257355765,0,0,0.0280746602946628,0.0162973583766984,0.00222418192960169,0.0508394695982764,0.0117966538921952,0,0,0.0109476908480441,2.91795896128465e-05,7.13758008755689e-19,0.0403259032853049,0,0.00955569118116518,0,0,0.0270950325841682,0.0106380155894635,0.0377330481736317
"16","TCGA-OR-A5JG-01A",0.0789733410060259,1.32602674521627e-19,5.3579197789539e-18,0.0242920271391588,0.077503882399988,0,7.42498768316641e-19,3.09849153963693e-18,2.73256059163785e-20,1.40636401098769e-18,2.00773430716942e-20,7.43103913824696e-19,4.78748878745212e-18,0,0.000283087256395094,2.50775718060982e-17,0.0471083047887146,0.011493778183514,0.000716996687205221,0.00293638577984785,0.0387248556548602,0,0.00750004057029077,4.81306024611559e-05,4.36538570015268e-18,0.0340959806112332,0,0.0160077410131959,0.0228233483016498,1.02263869894048e-19,0.00378349168087443,0.012778230636851,0.00595066864823605,0.0156803997985577,0.00746453690165925,0,0.00247153459039709,0,0.0405801677414978,0,0,0,0.256820490566392,0.0226937966740804,1.1812485220639e-18,8.65365970528248e-19,0.0254461913163466,0,2.13366893660517e-17,0.0214976380280937,2.78371693797746e-19,0.000247867334344779,0,0.00397690889603835,0,3.88423085581701e-18,0.0188026854004317,0,2.03214590941178e-18,0.084862842299637,2.85692893726396e-19,0.0376201150767474,0.01534780982422,0,0.0316474536383447,0.0193624278274301,0.0510098814657747
"17","TCGA-OU-A5PI-01A",0.0300599201978104,0,1.31873277261802e-18,8.1514589846733e-19,0.0269482654415616,5.909486332244e-20,2.24773269029807e-18,0,0.0230701766157189,0.00893118403222812,0.00119985358155858,0.00342755378995582,0.00256855197327744,3.88415533358522e-18,0.0424788363417202,0.0201301867719869,0.0186348800361854,0.0044742200836825,3.61534636515872e-20,0.000141547880233265,0.00426159632701734,8.94471449398707e-19,0.00265911237886645,1.53513196175088e-20,0.110099460796113,0.00574041477005524,0.00101535035639016,0.0839551188331924,4.49095785045207e-19,1.7635939167153e-19,3.74122108928487e-21,0.00387562196796582,0.00455687018938869,3.00105342584099e-20,0.00516540436388532,0.000209363981958096,0.00681168311069223,0,0.0298613645620854,0.00422442954161468,1.50722337572999e-18,0,1.87013697838347e-19,0,0.000380047210437446,5.29518643405242e-19,0.0369676653260195,0,0,0.0101850098947263,0.0385538031923078,0,0.0469269268639506,0.00472030139299423,7.85463635783038e-19,0,1.61032296150793e-18,0,2.45252252671111e-19,0.141375582134527,1.47879444686523e-18,0.00584366047636264,0.00550227422374704,0,0.00840675200136015,0.057180528561565,0.0655872805629252
"18","TCGA-OR-A5KW-01A",0.029856237081891,1.14976719168786e-21,0,1.29203833130298e-18,0.0247588870865657,1.39550504670632e-19,0,2.21509057827852e-18,0.0089735431766969,0.0103058941787967,0.00215259680208141,0.00194769601041826,0,5.28266285822075e-18,0.0141349964196466,0.00818436051279807,0,0.0203521585913861,0.000786006804274043,0.00049142326708868,0.0242428775739407,0,0.0144554537781107,0.000163066539085619,0.0249681728157201,0.0296866673308746,0.00234289770406202,0.0873882865909771,0,7.08238643876269e-20,0.000492027459833621,0.00739719131973454,0.00693889606128386,0.00359891999401605,0.00173623692009583,0.000379133998425702,0.00890594080490666,0,0.00490501190008381,4.05279436096124e-19,3.19493699227135e-18,0,0.0620712592780773,0.00859632303249543,0.0103192336346746,0,0.0324307912583694,6.05679281637457e-20,0,0.0490140373743286,0.00316919236847802,0.00176505582230724,0.00910652191188181,0.0108590414281689,1.15201130397147e-18,0.0124118608851753,1.90686760619882e-18,0,0.000702054247778733,0.193336316500161,0,0.0151536329352445,0.00756931479445095,2.66564585615623e-19,0.00771503167822488,0.0246055251948304,0.0323205568730553
"19","TCGA-OR-A5JM-01A",0,0,2.13485483519436e-18,0.0196506945530422,0.0192746993751402,0.00441289966987895,0,0.000304058438102813,0.0216268349758812,0,0,4.61539406703625e-19,2.56921692164946e-19,0,0.00437159278515475,0,0.0107037415669925,0.00494992139195297,0,1.99237438999455e-19,0.00697100151771863,0,0.00313835414764352,0.000435039812097873,0,0,1.09700866853496e-19,0.0160982916720181,0,9.54687902668706e-20,0,0,0.00448153273950451,0,0.00914096592998578,0,0.00234419693163469,1.08614229010515e-19,0.0129077640293497,0.0191837192460756,1.08660771349362e-18,0.00262958481753101,0.176037273694171,0.00343921821247065,0.00258257855355767,5.75857981807696e-20,0.0157638718571272,0,7.25241201982624e-18,0.00298784356569942,0.00718405759275156,0.00514515838490981,0.0086963146931328,0.00650552707493099,0,0,0.0547244933535844,2.2379198904703e-22,4.57725755976414e-19,0.0729408048524303,0,0.00822761563901481,0.183295852567398,0,0.0193971459474205,0.00348550075885931,0.0228826467062799
"20","TCGA-OR-A5L6-01A",0.0740485964498508,5.67078002410994e-05,0.0231855893376181,9.47990638461078e-20,0.042695278974965,1.52839315983619e-21,0.0178808657227737,1.37731381555391e-19,0.0315520233442831,0.0134206945495365,2.55638332620184e-19,0.00166183555693006,0.00830997041242735,0,0.0216752664102273,0.0119491125166634,0.00344615213533675,0.000113470271280584,0,0.00211867667089029,0.0946020079052647,1.59317539317721e-18,0.0602503231012005,5.31652847475672e-21,0.0429456441200387,0,0.000821162163558057,0.0737703832855103,0.0419466818993732,0.000564901505156159,0.0468795526659894,0.0108395489195061,0.0145430111556928,0.00366655098695849,0.00655081475555888,2.01602973850351e-21,0.00315439235511202,0,0.0386907798831476,2.71901009512187e-18,0,4.51270765949419e-18,0.00812172242923789,0.0412130598120701,6.40189516923819e-19,0,0.0158103011019838,8.2868334449654e-20,0,0.0614346038210867,0,0.0194537773528419,0.117764963120799,0.00391529644888188,2.58334146565452e-18,0,0.0219401452766433,0,0.00112317245541519,0.0449812763693936,1.78730529907302e-18,0.0548374654844758,0.0242074358043606,0.00464632850981155,0.0141139172685902,0.0688021799127723,0.0829160971813625
"21","TCGA-OR-A5J9-01A",0.00960726836259798,0.000518849416886379,0.014444307563647,1.86267638041801e-19,0.0411399503400159,1.06442386804992e-19,4.24148172477025e-19,6.45736865061812e-19,0.0352475044889712,0.0080494913646576,0.00157647094933224,0.000745591153605583,0,8.65457202562064e-19,0.0107126742289243,0.0136036774903094,0.0454643060050597,0.00835926838081149,0,9.21594169128922e-21,0.1297646240793,2.80308497275084e-18,0,0,0.0197933035251221,9.54270726766251e-19,0.000487958231757554,0.0791675241130993,0.0031613323265059,2.05397630664274e-19,0.0507702851499114,0,0,0.00423128093479231,0.00542662907528422,0,0.00312004052463128,0,0.0170711978484521,0.0243219496344969,1.89423769867899e-19,0,0.0362009891716654,0.0561639811771556,0.00438041556807991,2.4714464445086e-18,0.0282479049271367,1.61276436559816e-19,6.60639098794621e-18,0.0247734542548548,0.0646460485521194,0.0167995726482542,0.124573775562252,0.0044744660890824,2.92551789028313e-18,0,5.32837361116913e-21,2.75914564077216e-22,0,0.064752415784397,2.20112624883611e-18,0.0196018926629037,0.00339958666311255,1.49447480419888e-19,0.00411481348592654,0.0750383885106545,0.079153201996581
"22","TCGA-OR-A5K2-01A",0.146731806194483,0,8.16425515263918e-18,0.00397760181737859,0.0845740251320589,0,3.45802607077657e-18,4.69758907852243e-18,0.000985445209618754,0.00440541195354638,6.3258072690836e-19,0,3.50382697250364e-18,3.24422837832658e-18,0.0503206623764316,6.90799377509584e-19,0.0222851738699821,0.00391799940694257,5.63865513102261e-19,0.00632326363500494,0.0565542064325468,1.79506846258173e-19,0.00462186954797052,0,0,0,0.0016390887778661,0.0398407400768607,1.8466391275831e-18,3.97417410707598e-19,0.0132442381699304,0.0167768447357554,0.0281566361333012,0.00219973536709784,0.00116076818206141,8.75398958884064e-20,0.00605131544709817,0,0.0353276083001762,0.0331770791885617,0,0.00335649454946769,0.160148405114039,0.0371805380181541,0.00160769793472242,0,0.0174254841934036,0,2.34062371193099e-17,1.14227789439015e-18,0.0105660758918437,0.059999241076954,0.0515719526912217,0,3.84627181788508e-19,0,0.0466181007284934,9.07489415692695e-21,0.000159298920930046,0.0437873851364506,1.09230088426689e-17,0.0205656700822732,0.103144657263896,0,0.0188256522468002,0.0282771032162734,0.0471027554630736
